---
season: d2
gender: women
description: schedule/scoreboard from team websites
updated: 2022-01-21
past: 184 (26%)
today: 3 (0%)
future: 517 (73%)
completed: 156 (83%)
unreported: 31 (17%)
total: 704
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	25920	2022-04-05	 4:00pm	W		McPH                       	at		FHS                        	 	   	 	 	naia/d2	2022-04-05T20:00Z			2e432e8a-97ee-45ce-ac8f-fe53b415f044
ITA	16348	2022-04-06	 2:00pm	W		ANDSC                      	at		LMU                        	 	   	 	C	d2     	2022-04-06T18:00Z			e49d03ab-6e56-4cb1-9474-663d45d6d5e8
ITA	79735	2022-04-06	 3:00pm	W		LEO                        	at		ECK                        	 	   	 	C	d2     	2022-04-06T19:00Z			3e88a33c-89cc-47d0-b367-bc93d5351a94
ITA	23317	2022-04-06	 3:00pm	W		EMBR                       	at		FSC                        	 	   	 	C	d2     	2022-04-06T19:00Z			690cac3f-5a3d-4711-8ebf-67e9943f268f
ITA	 8169	2022-04-06	 4:00pm	W		EDIN                       	at		SRU                        	 	   	 	C	d2     	2022-04-06T20:00Z			14cbedf2-4a53-4f36-ab19-b8f6a9f56acf
ITA	  422	2022-04-06	 4:30pm	W		APU                        	at		CSULA                      	 	   	 	 	d2     	2022-04-06T20:30Z			d1ddecd0-b0fa-4362-8447-c837c7df7998
ITA	50225	2022-04-06	 2:00pm	W		SWSTR                      	at		NEWM                       	 	   	 	 	naia/d2	2022-04-06T18:00Z			8646069a-58ba-465d-b972-c63b74e35581
ITA	39215	2022-04-07	 2:00pm	W		SMTX                       	at		UTPB                       	 	   	 	C	d2     	2022-04-07T18:00Z			c2db330b-85b0-438a-84ad-e6163c048acb
ITA	14690	2022-04-07	 3:00pm	W		SEOSU                      	at		HAR                        	 	   	 	C	d2     	2022-04-07T19:00Z			7b3c29c9-f821-47f5-b7b0-170133b4b1dd
ITA	25653	2022-04-08	12:00pm	W		A&MKN                      	at		CAM                        	 	   	 	C	d2     	2022-04-08T16:00Z			c3c45cf3-2a73-412e-a4fb-90e860ae7376
ITA	56501	2022-04-08	 2:00pm	W		NEWM                       	at		FHS                        	 	   	 	C	d2     	2022-04-08T18:00Z			ed9a304d-393d-4f79-991c-e7d9d1ea6673
ITA	98280	2022-04-08	 2:00pm	W		YOUNG                      	at		GCSU                       	 	   	 	C	d2     	2022-04-08T18:00Z			001f954c-8e85-4806-8e03-301a84a06f55
ITA	 8553	2022-04-08	 2:30pm	W		FMU                        	at		BAC                        	 	   	 	C	d2     	2022-04-08T18:30Z			68d3a185-a25e-4b40-904c-2a407b51b99f
ITA	62488	2022-04-08	 3:00pm	W		LEW                        	at		UIS                        	 	   	 	C	d2     	2022-04-08T19:00Z			8c38cd9d-1991-41c9-a5ab-63b11e618a82
ITA	77269	2022-04-08	 6:00pm	W		MNKTO                      	at		SCSU                       	 	   	 	C	d2     	2022-04-08T22:00Z			75551056-47e9-423b-93b4-9ea69c5ad725
ITA	26035	2022-04-08	 4:30pm	W		HOINT                      	at		CSULA                      	 	   	 	 	naia/d2	2022-04-08T20:30Z			e0941fc5-d87f-44a4-a00c-38d674f19ae6
ITA	46204	2022-04-09	 1:00pm	W		DUQ                        	at		MILL                       	 	   	 	 	d1/d2  	2022-04-09T17:00Z			1e494734-eeee-4997-93ee-23b39b41ea24
ITA	98737	2022-04-09	 1:00am	W		NEWM                       	at		UNK                        	 	   	 	C	d2     	2022-04-09T05:00Z			3d1ab20a-62c5-41bd-9326-ab7f548e33dd
ITA	95753	2022-04-09	10:30am	W		TAMP                       	at		FLAG                       	 	   	 	 	d2     	2022-04-09T14:30Z			b513de4c-1022-4f03-8e2f-b2a43a920665
ITA	47689	2022-04-09	11:00am	W		BAR                        	at		LEO                        	 	   	 	C	d2     	2022-04-09T15:00Z			e1a49bee-302a-468e-ae65-e76a5158f548
ITA	50669	2022-04-09	11:00am	W		SMTX                       	at		WNMU                       	 	   	 	C	d2     	2022-04-09T15:00Z			9373f54a-2b39-4453-b65d-7f20ebd5e32e
ITA	92944	2022-04-09	12:00pm	W		FMU                        	at		CONV                       	 	   	 	C	d2     	2022-04-09T16:00Z			af52364d-c107-4b7e-852c-2bded5511b2e
ITA	57021	2022-04-09	12:00pm	W		GBC                        	at		SRU                        	 	   	 	 	d2     	2022-04-09T16:00Z			3f541203-ea65-4073-b6c5-2c9f3ee4eaa6
ITA	15097	2022-04-09	12:00pm	W		INDI                       	at		UIS                        	 	   	 	C	d2     	2022-04-09T16:00Z			838c4aa6-f4cd-44d1-b453-96f6fad39f32
ITA	83709	2022-04-09	 1:00pm	W		MNKTO                      	vs		UMD                        	 	   	N	C	d2     	2022-04-09T17:00Z			5a2b260d-ee6f-4352-998d-eae9b59cedcf
ITA	69355	2022-04-09	 1:00pm	W		UCO                        	at		MWSU                       	 	   	 	C	d2     	2022-04-09T17:00Z			b2666943-5e79-4e69-baa6-a9f791a44fa0
ITA	90631	2022-04-09	 1:00pm	W		NOVSE                      	at		ROL                        	 	   	 	C	d2     	2022-04-09T17:00Z			f6fa6f99-48dd-4609-9bb1-6dde085c8a34
ITA	16855	2022-04-09	 2:00pm	W		WUT                        	at		NWMO                       	 	   	 	C	d2     	2022-04-09T18:00Z			f058e7f2-412a-44d0-a974-b1f4c7af81a3
ITA	50199	2022-04-09	 2:00pm	W		A&MKN                      	at		FSMTH                      	 	   	 	C	d2     	2022-04-09T18:00Z			2001d39b-319e-4d17-b366-0ed62acbf4ac
ITA	76713	2022-04-09	 2:00pm	W		ANDSC                      	at		WING                       	 	   	 	C	d2     	2022-04-09T18:00Z			e681f152-4e76-4f92-8a09-9834c69fd662
ITA	34960	2022-04-10	 1:00am	W		GBC                        	at		IUP                        	 	   	 	 	d2     	2022-04-10T05:00Z			17c46ef0-0c6b-4224-bf44-6c5cc94d0431
ITA	16574	2022-04-10	12:00pm	W		WCUPA                      	at		SRU                        	 	   	 	C	d2     	2022-04-10T16:00Z			7542c29a-c207-4e74-8eb8-4358a75e950f
ITA	60270	2022-04-10	 1:30pm	W		GCSU                       	vs		TAMP                       	 	   	N	 	d2     	2022-04-10T17:30Z			8b01499a-82b2-45e4-a55d-1af9aab4ce22
ITA	90462	2022-04-10	 3:00pm	W		NESU                       	at		MWSU                       	 	   	 	C	d2     	2022-04-10T19:00Z			76f8310a-b37c-47c1-87b4-75681e579c72
ITA	94691	2022-04-10	11:00am	W		SCHR                       	at		MSUD                       	 	   	 	 	d3/d2  	2022-04-10T15:00Z			47568e8b-431b-492d-9395-191d95bbc1d0
ITA	70541	2022-04-10	12:00pm	W		COLC                       	at		MESA                       	 	   	 	 	d3/d2  	2022-04-10T16:00Z			50f2146e-7727-4c36-9574-1144dc058d6f
ITA	82711	2022-04-10	 6:00pm	W		CALUT                      	at		HPU                        	 	   	 	 	d3/d2  	2022-04-10T22:00Z			3b99bbd2-55ee-421e-82e3-11a96947f4bf
ITA	50855	2022-04-11	 3:00pm	W		HAR                        	at		SAU                        	 	   	 	C	d2     	2022-04-11T19:00Z			498b8d2a-44ff-41ac-b95c-970836bc7132
ITA	78215	2022-04-12	 3:00pm	W		WUT                        	at		MWSU                       	 	   	 	 	d2     	2022-04-12T19:00Z			469ec13f-ca80-4238-ac3c-c65a613ec345
ITA	83147	2022-04-12	 3:00pm	W		ROL                        	at		LEO                        	 	   	 	C	d2     	2022-04-12T19:00Z			7eaec93c-be7e-4c2c-9350-d739a71aaf87
ITA	34968	2022-04-13	 2:00pm	W		CSULA                      	at		BIOLA                      	 	   	 	 	d2     	2022-04-13T18:00Z			7a1f677f-0f30-4ca0-b4e9-e43bf88efd70
ITA	50741	2022-04-13	 2:00pm	W		CNC                        	at		ANDSC                      	 	   	 	C	d2     	2022-04-13T18:00Z			08f315b8-b0f8-46f4-bb6b-0e1c340fcf56
ITA	15070	2022-04-13	 3:00pm	W		FSC                        	at		TAMP                       	 	   	 	C	d2     	2022-04-13T19:00Z			b4652e94-8c34-4d48-8417-d90972bd8567
ITA	33433	2022-04-13	 4:00pm	W		MERCY                      	at		SRU                        	 	   	 	C	d2     	2022-04-13T20:00Z			f51e5094-1450-42bc-9798-e1f49041afa8
ITA	44431	2022-04-14	12:00pm	W		UDC                        	at		GBC                        	 	   	 	 	d2     	2022-04-14T16:00Z			6aff9dcb-721b-43e1-af96-3cb7f8ed1fa5
ITA	67538	2022-04-14	 2:00pm	W		WUT                        	at		NEWM                       	 	   	 	C	d2     	2022-04-14T18:00Z			d6a2ea60-8bf3-4a86-b370-7b9ce4590cb6
ITA	36233	2022-04-14	 4:00pm	W		UNK                        	at		NESU                       	 	   	 	C	d2     	2022-04-14T20:00Z			1cbea31f-adec-4f1b-a29a-954657d0b7f7
ITA	 8417	2022-04-14	 4:30pm	W		FHS                        	at		UCO                        	 	   	 	C	d2     	2022-04-14T20:30Z			e0ddc6a9-6834-4d89-8be3-07fb3149fdf7
ITA	87621	2022-04-15	11:00am	W		UWF                        	at		LEO                        	 	   	 	 	d2     	2022-04-15T15:00Z			e1dd65dc-48d0-4d9d-a57d-2d0e5404c82d
ITA	57896	2022-04-15	12:00pm	W		MERCY                      	at		EDIN                       	 	   	 	C	d2     	2022-04-15T16:00Z			32869fb4-d45d-4c69-bf5a-61c79e3a2b5e
ITA	10282	2022-04-15	12:00pm	W		FHS                        	at		NESU                       	 	   	 	C	d2     	2022-04-15T16:00Z			ee7e8aa1-7fa2-49c9-9f86-c64e69729930
ITA	90809	2022-04-15	12:00pm	W		UNK                        	at		UCO                        	 	   	 	C	d2     	2022-04-15T16:00Z			25e5a1fa-6a50-46ce-934e-d8fe91498f80
ITA	48344	2022-04-15	12:00pm	W		WNMU                       	at		FSMTH                      	 	   	 	C	d2     	2022-04-15T16:00Z			fc74f7bc-a1e4-486f-81ad-43836c3e83c2
ITA	 8379	2022-04-15	 1:00pm	W		NWMO                       	at		NEWM                       	 	   	 	C	d2     	2022-04-15T17:00Z			ea77439b-3dbf-40b5-9a2a-f919c74f387e
ITA	  365	2022-04-15	 2:00pm	W		COL                        	at		YOUNG                      	 	   	 	C	d2     	2022-04-15T18:00Z			a13c6302-6c4f-4cb2-a649-acdcd991a19c
ITA	23168	2022-04-15	 3:00pm	W		HAR                        	at		ATU                        	 	   	 	C	d2     	2022-04-15T19:00Z			72add717-076c-4450-8b83-68b9f7fc0a5d
ITA	 8351	2022-04-15	 3:00pm	W		BART                       	at		FMU                        	 	   	 	C	d2     	2022-04-15T19:00Z			70efa055-ffa2-4fc6-b378-f41aa789df65
ITA	31705	2022-04-15	 3:00pm	W		UIS                        	at		USI                        	 	   	 	C	d2     	2022-04-15T19:00Z			d5a1466d-aef2-4410-9e75-8a28dc2e3cdd
ITA	40890	2022-04-15	 4:00pm	W		SRU                        	at		SHL                        	 	   	 	C	d2     	2022-04-15T20:00Z			419521f3-a76d-4d89-b471-f195b353701b
ITA	82062	2022-04-15	 4:30pm	W		PLN                        	at		CSULA                      	 	   	 	 	d2     	2022-04-15T20:30Z			7f2d993d-b28a-4888-a5ce-1d5134e95525
ITA	19968	2022-04-15	 7:00pm	W		HPU                        	vs		NOVSE                      	 	   	N	 	d2     	2022-04-15T23:00Z			5d32eb7c-b8ec-4183-aac5-5c183c73abb7
ITA	44384	2022-04-15	11:00am	W		MSUTX                      	at		SMTX                       	 	   	 	C	d3/d2  	2022-04-15T15:00Z			0c0c9100-83c0-402c-aeed-6c8f4f8366a9
ITA	19407	2022-04-16	 6:00am	W		GVSU                       	at		Northwood University/MI (W)	 	   	 	C	d2     	2022-04-16T10:00Z		2f3f8a58-de43-4b95-8cc7-232961268f3c	43d31721-9ef2-4f72-933e-6d1d15ec15e1
ITA	55583	2022-04-16	10:00am	W		DBAP                       	at		SMTX                       	 	   	 	C	d2     	2022-04-16T14:00Z			a1d8288f-6f91-4911-9fd2-33b790ceb504
ITA	80077	2022-04-16	10:00am	W		UWF                        	at		FSC                        	 	   	 	 	d2     	2022-04-16T14:00Z			dbc3dddb-95e5-4c32-8c6b-9301c9c7621f
ITA	20085	2022-04-16	11:00am	W		TXTYL                      	at		A&MKN                      	 	   	 	C	d2     	2022-04-16T15:00Z			ddfa7108-e072-403f-8153-82909a33213a
ITA	59148	2022-04-16	12:00pm	W		WNMU                       	at		CAM                        	 	   	 	C	d2     	2022-04-16T16:00Z			2c052634-586e-46c9-8d62-47f8f8a8271a
ITA	51023	2022-04-16	 1:00pm	W		WUT                        	at		EMP                        	 	   	 	C	d2     	2022-04-16T17:00Z			67267b67-a544-4bb4-ba39-1b1f5e4ec0af
ITA	62981	2022-04-16	 1:00pm	W		GSWS                       	at		YOUNG                      	 	   	 	C	d2     	2022-04-16T17:00Z			604f3562-203b-4135-aac5-53a10e178f26
ITA	52252	2022-04-16	 1:00pm	W		HPU                        	vs		LEO                        	 	   	N	 	d2     	2022-04-16T17:00Z			470ce117-da20-444d-a021-fb6ef4b33f4d
ITA	 7608	2022-04-16	 2:00pm	W		UNG                        	at		COL                        	 	   	 	C	d2     	2022-04-16T18:00Z			5b735677-7e4a-408c-a6b9-3f7dc894e2ab
ITA	16907	2022-04-16	 2:00pm	W		DLST                       	at		HAR                        	 	   	 	 	d2     	2022-04-16T18:00Z			f985c11c-544a-4c2b-bb62-b2a84f2b807d
ITA	22837	2022-04-16	 3:00pm	W		FPU                        	at		ART                        	 	   	 	 	d2     	2022-04-16T19:00Z			dbc2dc47-4cdd-4386-b849-1a37553abfc0
ITA	16507	2022-04-16	 1:00pm	W		OUA                        	at		TEXAR                      	 	   	 	 	d2/naia	2022-04-16T17:00Z			4beb6f1b-bc46-474e-ba22-f7b9ebb63aff
ITA	18679	2022-04-16	 5:00pm	W		COLC                       	vs		MSUD                       	 	   	N	 	d3/d2  	2022-04-16T21:00Z			272114c4-5069-45dc-9beb-2a61dffcd06d
ITA	49400	2022-04-17	 2:00pm	W		CSUS                       	at		ART                        	 	   	 	 	d2     	2022-04-17T18:00Z			303c1407-216f-4b9b-ab5b-828d22b5cbd3
ITA	11459	2022-04-17	 6:00pm	W		HPU                        	vs		UWF                        	 	   	N	 	d2     	2022-04-17T22:00Z			40de863f-ffa1-4c75-9a6b-9794e8c99a84
ITA	 3485	2022-04-19	 1:00am	W		GBC                        	at		QUE                        	 	   	 	 	d2     	2022-04-19T05:00Z			f7a22a22-b797-46f2-85c6-12d525abee7b
ITA	29775	2022-04-19	12:00pm	W		CLARN                      	at		MERCY                      	 	   	 	C	d2     	2022-04-19T16:00Z			311bef8d-8616-4cda-b557-25434e183932
ITA	51115	2022-04-19	 3:00pm	W		UCO                        	at		CAM                        	 	   	 	 	d2     	2022-04-19T19:00Z			faaaea83-65c2-424d-a9d2-04af89a7f7f4
ITA	89807	2022-04-19	 3:00pm	W		FMU                        	at		MOL                        	 	   	 	C	d2     	2022-04-19T19:00Z			1976c8d9-141d-41cd-bfa4-203ac3b6fd76
ITA	12018	2022-04-19	 4:00pm	W		CUP                        	at		SRU                        	 	   	 	C	d2     	2022-04-19T20:00Z			cf09a601-c249-4c6a-88d5-64798bf05f4f
ITA	69861	2022-04-19	 6:00pm	W		SMTX                       	at		SWEST                      	 	   	 	 	d2/d3  	2022-04-19T22:00Z			2996a8e9-eb63-494d-94f5-0aa7882b62e7
ITA	70326	2022-04-20	 4:00am	W		LEW                        	at		GVSU                       	 	   	 	 	d2     	2022-04-20T08:00Z			c65c935c-bcc5-4310-97df-9a2e464b8d43
ITA	70883	2022-04-20	 4:00pm	W		FHS                        	at		BTHEL                      	 	   	 	 	d2/naia	2022-04-20T20:00Z			831bb31a-aee8-4f72-9039-9cc0af0b704d
ITA	 2209	2022-04-21	11:00am	W		ANG                        	at		A&MKN                      	 	   	 	C	d2     	2022-04-21T15:00Z			0d4353a4-614a-49a4-bcbd-da7e7f4bb9e4
ITA	26874	2022-04-21	 4:00pm	W		SRU                        	vs		WLU                        	 	   	N	 	d2     	2022-04-21T20:00Z			43b0013e-e6b1-49df-adc0-e4b4ed36cc77
ITA	47720	2022-04-22	11:00am	W		FLAG                       	at		UNG                        	 	   	 	C	d2     	2022-04-22T15:00Z			23e0bbe4-7098-4d0e-ba2f-cabe38391c16
ITA	72150	2022-04-22	12:00pm	W		WNMU                       	at		UTPB                       	 	   	 	C	d2     	2022-04-22T16:00Z			95fb9cf5-8dc7-4a9c-9319-80e2a68e4166
ITA	42503	2022-04-22	 2:00pm	W		EMP                        	at		NEWM                       	 	   	 	C	d2     	2022-04-22T18:00Z			58b03928-2ac9-4900-9772-72ccf296b03d
ITA	50510	2022-04-22	 2:00pm	W		FMU                        	at		SWU                        	 	   	 	C	d2     	2022-04-22T18:00Z			934c7f55-4f49-45cb-a4a8-b8425c0563a4
ITA	72675	2022-04-22	 3:00pm	W		MUSL                       	at		UIS                        	 	   	 	C	d2     	2022-04-22T19:00Z			bc3100ee-85f5-4614-b501-92f68b874957
ITA	15250	2022-04-22	 3:00pm	W		CCCC                       	at		DBAP                       	 	   	 	 	juco/d2	2022-04-22T19:00Z			dc2a75fd-62c9-4d13-8dee-f7dad3ea890f
ITA	18245	2022-04-23	11:00am	W		FLAG                       	at		YOUNG                      	 	   	 	C	d2     	2022-04-23T15:00Z			fdcfe592-8734-4784-835a-808e83523fe8
ITA	15593	2022-04-23	11:00am	W		SMTX                       	at		TXTYL                      	 	   	 	C	d2     	2022-04-23T15:00Z			b95f4a2d-b7a1-41f5-b216-d7a0b23e490e
ITA	36169	2022-04-23	12:00pm	W		WNMU                       	at		ANG                        	 	   	 	C	d2     	2022-04-23T16:00Z			ce160e8c-0e87-4c2e-81e8-5419f8dfb6dc
ITA	66723	2022-04-23	12:00pm	W		BLU                        	vs		MERCY                      	 	   	N	 	d2     	2022-04-23T16:00Z			2036a73e-ccbe-4e6b-b183-525684409090
ITA	48295	2022-04-23	12:00pm	W		FMU                        	at		NGC                        	 	   	 	C	d2     	2022-04-23T16:00Z			a05b9777-d644-496d-b913-18e2e8efc541
ITA	75238	2022-04-23	12:00pm	W		UCO                        	at		NWMO                       	 	   	 	C	d2     	2022-04-23T16:00Z			f4ef8733-3e2a-4934-ba38-36a0f48f5ac4
ITA	54926	2022-04-23	12:00pm	W		LIND                       	at		UIS                        	 	   	 	C	d2     	2022-04-23T16:00Z			cf16e7c2-22f3-431c-877d-2dcd8c849484
ITA	52361	2022-04-23	 2:00pm	W		MILL                       	vs		SRU                        	 	   	N	C	d2     	2022-04-23T18:00Z			3763b593-f7ce-4cc1-a0dd-aec80128bff0
ITA	69407	2022-04-23	 3:00pm	W		NESU                       	at		WUT                        	 	   	 	C	d2     	2022-04-23T19:00Z			a07232b4-76ad-4736-9d0b-8a3bd66235a8
ITA	16784	2022-04-24	12:00pm	W		NESU                       	at		NWMO                       	 	   	 	C	d2     	2022-04-24T16:00Z			8008c398-c50d-412c-862c-2600d9b132bc
ITA	13959	2022-04-24	12:00pm	W		WNMU                       	at		A&MKN                      	 	   	 	C	d2     	2022-04-24T16:00Z			61c564c7-3f40-4b6a-b20b-e7876b673126
ITA	93292	2022-04-24	 1:00pm	W		UCO                        	at		WUT                        	 	   	 	C	d2     	2022-04-24T17:00Z			fe865b8d-2aa1-428b-9fbf-92c6169707b2
